Angle,Range,Intensity
135.1249928034339,0.0,1008.0
135.49999750962428,0.0,1008.0
135.85937474299368,0.0,1008.0
136.23437944918405,0.0,1008.0
136.5937430221751,0.0,1008.0
136.96874772836549,0.0,1008.0
137.34375243455585,0.0,1008.0
137.68750219510426,0.0,1008.0
138.04687942847366,0.0,1008.0
138.4218704742857,0.0,1008.0
138.79687518047606,0.0,1008.0
139.15625241384546,0.0,1008.0
139.5312434596575,0.0,1008.0
139.9062481658479,0.0,1008.0
140.28125287203827,0.0,1008.0
140.6406164450293,0.0,1008.0
141.0156211512197,0.0,1008.0
141.39062585741007,0.0,1008.0
141.7656169032221,0.0,1008.0
142.1249941365915,0.0,1008.0
142.49999884278188,0.0,1008.0
142.87500354897227,0.0,1008.0
143.2499945947843,0.0,1008.0
143.6093718281537,0.0,1008.0
143.98437653434408,0.0,1008.0
144.35936758015612,0.0,1008.0
144.73437228634648,0.0,1008.0
145.09374951971589,0.0,1008.0
145.46875422590628,0.0,1008.0
145.84374527171832,0.0,1008.0
146.2187499779087,0.0,1008.0
146.5781272112781,0.0,1008.0
146.95311825709013,0.0,1008.0
147.3281229632805,0.0,1008.0
147.7031276694709,0.0,1008.0
148.06249124246193,0.0,1008.0
148.4374959486523,0.0,1008.0
148.8125006548427,0.0,1008.0
149.18749170065473,0.0,1008.0
149.54686893402413,0.0,1008.0
149.9218736402145,0.0,1008.0
150.2968783464049,0.0,1008.0
150.67186939221693,0.0,1008.0
151.0312466255863,0.0,1008.0
151.4062513317767,0.0,1008.0
151.78124237758874,0.0,1008.0
152.1562470837791,0.0,1008.0
152.4999968443275,0.0,1008.0
152.8593740776969,0.0,1008.0
153.23437878388728,0.0,1008.0
153.60936982969932,0.0,1008.0
153.96874706306872,0.0,1008.0
154.3437517692591,0.0,1008.0
154.71874281507112,0.0,1008.0
155.09374752126152,0.0,1008.0
155.45312475463092,0.0,1008.0
155.82811580044296,0.0,1008.0
156.20312050663333,0.0,1008.0
156.57812521282372,0.0,1008.0
156.9375024461931,0.0,1008.0
157.31249349200513,0.0,1008.0
157.68749819819553,0.0,1008.0
158.0625029043859,0.0,1008.0
158.42186647737694,0.0,1008.0
158.79687118356733,0.0,1008.0
159.1718758897577,0.0,1008.0
159.54686693556974,0.0,1008.0
159.90624416893914,0.0,1008.0
160.28124887512953,0.0,1008.0
160.6562535813199,0.0,1008.0
161.03124462713194,0.0,1008.0
161.39062186050134,0.0,1008.0
161.7656265666917,0.0,1008.0
162.14061761250375,0.0,1008.0
162.51562231869414,0.0,1008.0
162.8749995520635,0.0,1008.0
163.24999059787555,0.0,1008.0
163.62499530406595,0.0,1008.0
164.00000001025631,0.0,1008.0
164.35937724362572,0.0,1008.0
164.51562465107892,0.5569999814033508,1008.0
164.73436828943775,0.0,1008.0
164.90624316971196,0.5529999732971191,1008.0
165.10937299562815,0.0,1008.0
165.29687534872332,0.5479999780654907,1008.0
165.48437770181852,0.0,1008.0
165.68749386735635,0.5429999828338623,1008.0
165.84374127480956,0.0,1008.0
166.07812604636771,0.5400000214576721,1008.0
166.21874598099996,0.0,1008.0
166.45311709217975,0.5400000214576721,1008.0
166.59375068719032,0.0,1008.0
166.81249432554915,0.5410000085830688,1008.0
166.96874173300236,0.0,1008.0
167.17187155891855,0.5429999828338623,1008.0
167.31249149355077,0.0,1008.0
167.54687626510892,0.5440000295639038,1008.0
